Mass,Bfld,ID
63361655000.0,0.15552257,463233
52743807000.0,0.23154075,463395
61296380000.0,0.18702517,464742
78442700000.0,0.06518487,464894
87014370000.0,0.12357937,465136
73187080000.0,0.07486258,465320
62172070000.0,0.12917359,465548
81348125000.0,0.23379728,466387
72840700000.0,0.166267,466746
63433187000.0,0.13210423,466958
77500600000.0,0.14110711,467011
38606516000.0,0.2655158,467127
72036880000.0,0.095728785,467256
53975556000.0,0.19131866,467798
62967910000.0,0.07472647,467919
57753360000.0,0.11639918,468006
61473698000.0,0.20705733,468251
40525357000.0,0.18441527,468508
40223695000.0,0.18744184,468759
54234812000.0,0.12934074,468817
85552300000.0,0.156081,468921
35887022000.0,0.25087062,468967
52155320000.0,0.18131605,469102
73187180000.0,0.20769385,469265
49253220000.0,0.19503246,469315
56413905000.0,0.15988863,469377
81192380000.0,0.16340637,469438
71254710000.0,0.11811812,469657
59075936000.0,0.117818154,469740
65182560000.0,0.10568961,469879
79235334000.0,0.18051931,469930
66446690000.0,0.07689858,470178
48513794000.0,0.056714736,470252
45377626000.0,0.31287366,470380
63705174000.0,0.20027676,470617
43650793000.0,0.16896155,470950
46327108000.0,0.12342588,471006
73520030000.0,0.102881916,471420
55288447000.0,0.13920894,471591
50351174000.0,0.15486611,471665
96988650000.0,0.19086125,471857
68552004000.0,0.120057665,472362
52744864000.0,0.17225839,472457
62187040000.0,0.13971643,472499
41163910000.0,0.13910516,473287
47502574000.0,0.14368266,473471
78928180000.0,0.19661576,473641
36410150000.0,0.1556002,473676
41462292000.0,0.13194595,474061
64761630000.0,0.16781023,474127
58253970000.0,0.1682416,474170
70915130000.0,0.13251217,474231
45536540000.0,0.104378544,474505
52167193000.0,0.1687463,474623
59135218000.0,0.18571998,474813
45503560000.0,0.1665728,474918
49045037000.0,0.21176659,475020
45603398000.0,0.07575146,475098
32600992000.0,0.027298894,475293
69619320000.0,0.12203333,475490
68980050000.0,0.1025306,475865
42002730000.0,0.17542426,475906
46843470000.0,0.1306063,475956
62143290000.0,0.1259071,476118
40879022000.0,0.12970401,476527
51057324000.0,0.13866197,476892
60953584000.0,0.2918134,476997
54799315000.0,0.098549746,477119
47444070000.0,0.1584314,477474
80017800000.0,0.2084496,477518
31755600000.0,0.18259686,477564
44912595000.0,0.11222928,478160
62170305000.0,0.18218759,478452
67050443000.0,0.08968031,478496
44241314000.0,0.111952886,478535
55046648000.0,0.11423139,478661
53460316000.0,0.22894572,478696
36782498000.0,0.16986606,479117
47252763000.0,0.116781004,479174
53414343000.0,0.16641119,479264
58044530000.0,0.13746439,479839
66144838000.0,0.30239114,480194
32206854000.0,0.21821913,480230
56384240000.0,0.14838836,480391
72968176000.0,0.12651242,480550
53076677000.0,0.12962033,480750
51003036000.0,0.122272834,480803
37669716000.0,0.1593602,480989
62227902000.0,0.22055954,481036
58876776000.0,0.13569103,481254
40395490000.0,0.34512794,481300
31899711000.0,0.17782015,481405
30629888000.0,0.11504338,481545
45254435000.0,0.124914125,481804
47303100000.0,0.1402466,481894
31212237000.0,0.15816502,482006
34919023000.0,0.091415204,482054
43942556000.0,0.17302287,482435
47017017000.0,0.07975753,482533
59477107000.0,0.10608625,482714
54032118000.0,0.14017504,482757
50583933000.0,0.08983231,482869
59383235000.0,0.12059209,482987
35549577000.0,0.21666256,483113
67845247000.0,0.18287413,483179
55917265000.0,0.1264259,483484
32763263000.0,0.14727421,483521
37450240000.0,0.24954213,483590
55321317000.0,0.1342408,483812
67648890000.0,0.17173207,483868
60295545000.0,0.27174765,483900
51689440000.0,0.16975862,484207
60272440000.0,0.35241896,484307
44935078000.0,0.14389868,484655
56068720000.0,0.13682279,484715
45206872000.0,0.14054425,484771
45592773000.0,0.04156758,484852
56342495000.0,0.20949239,484905
48232882000.0,0.10758374,484944
73673020000.0,0.1061756,485233
37523407000.0,0.1420395,485441
43020080000.0,0.25846335,485518
50730365000.0,0.11117957,485747
53272990000.0,0.04685005,485951
50308817000.0,0.11494261,486009
58966696000.0,0.08795787,486052
55692812000.0,0.09120242,486124
47059820000.0,0.14157462,486186
44951667000.0,0.1609788,486281
38170395000.0,0.1059752,486463
30039126000.0,0.13333261,486525
30467832000.0,0.21422485,486781
50486764000.0,0.20201014,486875
59649188000.0,0.18878834,486966
52004442000.0,0.13805898,487042
51953710000.0,0.13396674,487152
50588880000.0,0.18405314,487191
67063650000.0,0.1558369,487244
39520207000.0,0.24430071,487276
26613416000.0,0.13075404,487393
24192970000.0,0.19001877,487438
44168544000.0,0.29266778,487496
35955210000.0,0.062069055,487530
26143660000.0,0.14543596,487769
41206596000.0,0.26517773,487877
51558765000.0,0.20497036,488123
41049375000.0,0.15720217,488174
50564555000.0,0.1464346,488415
39894970000.0,0.07185705,488537
41210340000.0,0.1492157,488722
38777483000.0,0.20846538,489054
45185516000.0,0.19497792,489100
49197180000.0,0.11990859,489273
57038103000.0,0.1401871,489314
34180899000.0,0.16570994,489417
56313324000.0,0.10399581,489462
26024733000.0,0.15061244,489501
37941424000.0,0.20163095,489550
56711078000.0,0.20220645,489593
35846586000.0,0.26393798,489703
50242503000.0,0.09596821,489953
48374514000.0,0.2412136,490109
51968705000.0,0.115547635,490172
39893316000.0,0.23589188,490238
33522180000.0,0.16767935,490280
29486406000.0,0.06524336,490342
44455760000.0,0.16782671,490418
63960105000.0,0.15896155,490577
47791415000.0,0.14705966,490617
51748620000.0,0.0801108,490661
40896905000.0,0.15375502,490768
27277620000.0,0.13606504,490867
61429880000.0,0.11874957,491066
45409235000.0,0.092622794,491189
52183822000.0,0.17820945,491282
32168100000.0,0.072037436,491354
33900093000.0,0.18381454,491403
39839277000.0,0.27049735,491735
35492510000.0,0.2340754,491761
46320110000.0,0.13166392,492092
45909647000.0,0.10832627,492125
39984456000.0,0.11851398,492178
31493605000.0,0.13164635,492223
57779350000.0,0.12542263,492392
39898640000.0,0.23681849,492425
31915948000.0,0.10915373,492493
27803460000.0,0.2224375,492565
57565370000.0,0.07068508,492614
44709950000.0,0.25128773,492825
37181400000.0,0.29016802,492845
28660685000.0,0.117302574,492889
32349352000.0,0.10856919,493034
47580520000.0,0.19322328,493183
48881115000.0,0.46419957,493230
38041924000.0,0.14188807,493437
52515865000.0,0.18129729,493491
42278883000.0,0.13612236,493517
42462147000.0,0.10893269,493575
44350270000.0,0.11298086,493751
50953960000.0,0.21491538,493964
30377318000.0,0.12605761,494036
42992270000.0,0.09853616,494273
41241310000.0,0.13095671,494326
24006513000.0,0.16400439,494423
28365940000.0,0.13081297,494721
30839464000.0,0.082692005,494846
21811579000.0,0.13327055,494928
26128167000.0,0.12719691,494991
37346742000.0,0.11831474,495043
37670515000.0,0.27794746,495214
49311773000.0,0.20206903,495442
38157283000.0,0.13035884,495471
29959598000.0,0.19341363,495772
28019075000.0,0.13178359,495803
52526740000.0,0.101776645,495854
27993518000.0,0.13394916,495882
54001010000.0,0.1508554,496019
24230754000.0,0.2141204,496056
41046372000.0,0.15146051,496132
34223534000.0,0.119343735,496244
41121110000.0,0.13826089,496326
42934200000.0,0.09945958,496369
33600354000.0,0.17256013,496474
43743990000.0,0.21679461,496515
44444390000.0,0.117689736,496805
34836374000.0,0.23395473,496990
31490533000.0,0.14528678,497032
38352986000.0,0.15062544,497088
32782848000.0,0.20152569,497220
39484908000.0,0.15034917,497258
37366055000.0,0.26549104,497351
25692266000.0,0.23694229,497498
43199080000.0,0.13785638,497548
49968878000.0,0.15106727,497646
35497890000.0,0.34510827,497712
48355828000.0,0.40581822,497800
42984550000.0,0.2073935,497838
31906863000.0,0.07231477,497879
40477330000.0,0.11184814,497964
54317863000.0,0.20627296,498011
29903567000.0,0.108927146,498031
44979270000.0,0.16850175,498297
39978488000.0,0.37085298,498389
31877175000.0,0.22588818,498520
25423800000.0,0.17670228,498576
41984800000.0,0.28315893,498677
25335558000.0,0.1334289,498710
51044100000.0,0.20783497,498768
30524041000.0,0.15504478,498803
27778943000.0,0.15727083,498854
43256955000.0,0.07352109,498923
49323876000.0,0.1897239,499025
63729148000.0,0.1525941,499113
46375580000.0,0.20075887,499130
36629262000.0,0.115662806,499161
32895603000.0,0.15281264,499223
22921190000.0,0.11207479,499270
35074413000.0,0.16675615,499383
60797362000.0,0.11948735,499463
44415336000.0,0.1681204,499609
46246703000.0,0.1330461,499636
33157708000.0,0.20101286,499810
33284772000.0,0.21148522,499852
30952268000.0,0.34879956,499960
20943725000.0,0.19901378,499996
40254165000.0,0.19549413,500086
32870031000.0,0.16064028,500114
37224890000.0,0.16206856,500188
46783020000.0,0.3182055,500239
45057503000.0,0.12189925,500268
35447590000.0,0.18141323,500294
28728711000.0,0.19649878,500366
44211110000.0,0.076251075,500448
36759610000.0,0.16002868,500494
26109182000.0,0.14236286,500575
32654279000.0,0.25852332,500632
39091024000.0,0.100231856,500725
16919302000.0,0.10003215,500766
25158294000.0,0.15376393,500867
40020963000.0,0.19519085,501215
28639934000.0,0.08143219,501244
28672354000.0,0.15306273,501292
26307105000.0,0.16189204,501324
36110530000.0,0.15014566,501430
43395180000.0,0.20073281,501526
52167557000.0,0.24611288,501604
37433600000.0,0.36619025,501658
31699333000.0,0.25711447,501761
34127317000.0,0.06266754,501859
42483757000.0,0.10913186,502168
27340680000.0,0.2957899,502279
29953407000.0,0.13642731,502312
37313310000.0,0.09680845,502347
35460850000.0,0.11584838,502427
40069980000.0,0.29222882,502503
33618029000.0,0.23361331,502595
41772438000.0,0.22644176,502619
39764330000.0,0.14491485,502648
30231437000.0,0.1505537,502730
38840177000.0,0.13581023,502767
24304308000.0,0.14805709,502796
32554107000.0,0.14687005,502919
50581578000.0,0.11273297,502956
27818512000.0,0.28769386,503091
50890957000.0,0.20541622,503114
29466204000.0,0.19618014,503364
38521490000.0,0.10713507,503393
39758316000.0,0.19763896,503432
39789576000.0,0.26534435,503503
39938626000.0,0.15511352,503664
31163320000.0,0.10744053,503778
20752150000.0,0.1062395,503826
19935977000.0,0.14759031,503880
28262162000.0,0.15096913,503951
35665814000.0,0.10562424,504000
34369010000.0,0.23421045,504030
45798170000.0,0.1055079,504065
55972410000.0,0.089137234,504142
22359386000.0,0.13084325,504177
24265888000.0,0.14545554,504227
27581660000.0,0.13187116,504295
34344323000.0,0.16025098,504350
9684657000.0,0.09196956,504488
28902701000.0,0.11154384,504549
19675159000.0,0.154191,504593
39088394000.0,0.17355816,504650
43070060000.0,0.14277904,504730
20546535000.0,0.11902428,504785
46284485000.0,0.16255398,504837
22888272000.0,0.15791616,504863
19406375000.0,0.16864109,504994
27534051000.0,0.18127966,505030
17611487000.0,0.13302302,505106
31573385000.0,0.23732564,505455
43407870000.0,0.12226235,505616
23773938000.0,0.108952165,505642
33533366000.0,0.23267208,505793
30876426000.0,0.13264439,505831
33490708000.0,0.09819071,505892
36024967000.0,0.1480451,505928
34780140000.0,0.1324383,506063
24170290000.0,0.13836628,506106
20898916000.0,0.11448459,506138
46948320000.0,0.1142757,506207
30263724000.0,0.1519505,506244
31793607000.0,0.17098674,506393
29800850000.0,0.12408613,506409
16614583000.0,0.113674834,506481
30783100000.0,0.13567579,506566
37246697000.0,0.20889576,506609
34178382000.0,0.24100813,506753
19032930000.0,0.22327991,506823
28879250000.0,0.1606586,506903
31436894000.0,0.10627315,506943
38923600000.0,0.27845067,506992
23337521000.0,0.20167476,507025
49796678000.0,0.22069636,507096
35891260000.0,0.14482534,507130
24551997000.0,0.13736503,507157
28273529000.0,0.23784831,507256
32884136000.0,0.24256884,507299
31040475000.0,0.14886908,507327
38703935000.0,0.14986095,507361
34057400000.0,0.18530768,507556
33270147000.0,0.1404427,507587
27858467000.0,0.15751417,507701
26284898000.0,0.13083717,507742
22355251000.0,0.26403117,507900
44800864000.0,0.15223275,507965
22424515000.0,0.13562001,507984
40621994000.0,0.10522475,508156
20743057000.0,0.19248967,508188
33064660000.0,0.14302237,508239
26040007000.0,0.14958669,508263
34850860000.0,0.26794517,508463
22068363000.0,0.25203967,508564
20902306000.0,0.17719918,508596
22201422000.0,0.15472199,508709
30261305000.0,0.10644048,508748
22645666000.0,0.17217535,508824
19402056000.0,0.1650981,508854
28251720000.0,0.1837812,508955
45372092000.0,0.09421528,508985
29061335000.0,0.19567762,509018
40255250000.0,0.14436617,509079
45793320000.0,0.25788847,509103
23867126000.0,0.33449924,509167
25318246000.0,0.15828815,509363
33792119000.0,0.20809104,509402
49508120000.0,0.33452693,509468
21747580000.0,0.18068722,509521
24190480000.0,0.31987754,509689
26732964000.0,0.11628009,509766
15223563000.0,0.15486653,509805
23471053000.0,0.120590426,509903
30202464000.0,0.17373988,510161
23610452000.0,0.16993155,510245
39732150000.0,0.15653802,510299
28878330000.0,0.15455888,510323
21406302000.0,0.33291173,510390
31227904000.0,0.2287134,510430
25937220000.0,0.19373128,510458
21704712000.0,0.24471217,510495
31195730000.0,0.15131164,510567
39015174000.0,0.11362695,510680
24908497000.0,0.22542688,510778
26138802000.0,0.15440452,510806
44954345000.0,0.24722183,511005
36920120000.0,0.1553406,511021
22864232000.0,0.11655996,511095
26389703000.0,0.31911406,511127
43269235000.0,1.1277132,511195
14751126000.0,0.2708901,511214
36491210000.0,0.30314922,511274
30680494000.0,0.201273,511298
22857865000.0,0.16218644,511362
23819411000.0,0.0932399,511542
40516973000.0,0.18241276,511576
26388005000.0,0.098746516,511600
21465250000.0,0.14269972,511638
37160874000.0,0.17759351,511687
29949921000.0,0.17795014,511714
32695642000.0,0.12384822,511748
45197242000.0,0.1810902,511858
38216385000.0,0.13710175,511944
32821903000.0,0.06478511,511980
21143980000.0,0.19832756,512125
52787634000.0,0.23558591,512154
36990906000.0,0.13564742,512306
37284504000.0,0.13343793,512330
18585530000.0,0.19735307,512366
27429710000.0,0.25591505,512414
30411880000.0,0.17688543,512459
33168482000.0,0.14367285,512600
17680361000.0,0.09894314,512707
27594484000.0,0.14605515,512842
31716366000.0,0.24869837,512934
26986095000.0,0.25800064,513026
25855918000.0,0.19671215,513052
20673411000.0,0.2267954,513094
35872604000.0,0.3314725,513137
36057686000.0,0.16684876,513186
17423075000.0,0.31665295,513322
29280788000.0,0.2164124,513402
28864758000.0,0.1963421,513437
26629065000.0,0.1310125,513468
51400688000.0,0.12560189,513504
35174580000.0,0.14477713,513624
36483154000.0,0.17674369,513646
37858840000.0,0.15194218,513718
32338674000.0,0.32128087,513760
8420550700.0,0.11214533,513789
26140414000.0,0.17548794,513820
32000594000.0,0.1603495,513925
31564452000.0,0.1987379,513954
33883380000.0,0.17325588,514017
24661381000.0,0.15341908,514093
32878970000.0,0.1306737,514127
38990040000.0,0.16024165,514178
30747785000.0,0.07377357,514249
21175175000.0,0.2072625,514295
29645548000.0,0.14486319,514333
25919435000.0,0.14108077,514475
23623123000.0,0.14960712,514500
20243427000.0,0.2539384,514637
27090956000.0,0.19068392,514671
25234176000.0,0.16311976,514699
24451080000.0,0.15769173,514770
18907443000.0,0.14776893,514808
44906760000.0,0.13999073,514885
27725935000.0,0.23310618,514961
35270050000.0,0.0817495,514988
42864470000.0,0.13947634,515252
26376790000.0,0.14543381,515265
23917850000.0,0.109218135,515286
15484484000.0,0.09392569,515332
25026726000.0,0.2348673,515410
32953862000.0,0.16021122,515437
27484248000.0,0.18096827,515473
33870313000.0,0.11302357,515543
14456584000.0,0.13392471,515570
26339402000.0,0.14927197,515620
14991275000.0,0.13924247,515684
32123927000.0,0.16304962,515751
23841876000.0,0.2150447,515794
20794510000.0,0.28693518,515860
23874056000.0,0.11429908,515909
25465938000.0,0.19483908,515936
22303021000.0,0.11965771,516034
27297060000.0,0.14399205,516068
34983875000.0,0.20196772,516104
24864240000.0,0.16634142,516188
33305127000.0,0.1555944,516225
17387452000.0,0.1339,516256
32133214000.0,0.18676974,516303
15567612000.0,0.23259504,516377
47040630000.0,0.28092414,516398
24992213000.0,0.103840694,516465
25027545000.0,0.18563183,516502
30449125000.0,0.2731219,516572
22984915000.0,0.15437293,516606
29065740000.0,0.053793155,516638
22365745000.0,0.1593419,516703
27534553000.0,0.15790206,516793
34360610000.0,0.25807115,516889
25052234000.0,0.24167247,516909
25567056000.0,0.13044842,516966
17454227000.0,0.16166492,517106
35268022000.0,0.1500281,517199
11558462000.0,0.10470612,517234
24128016000.0,0.11209878,517290
18493570000.0,0.19513164,517336
39623060000.0,0.13846558,517366
21271857000.0,0.13839717,517461
31933270000.0,0.21183483,517503
31804752000.0,0.2529863,517644
29795824000.0,0.14458708,517681
28206127000.0,0.14827235,517751
18197055000.0,0.104852304,517812
25784898000.0,0.17005584,517908
20777435000.0,0.1744951,517977
27387808000.0,0.11776226,518008
29838060000.0,0.11816722,518056
24861645000.0,0.18428834,518111
21216890000.0,0.13860618,518197
29270084000.0,0.17765702,518236
25416366000.0,0.1264485,518272
31573512000.0,0.074607775,518340
23924632000.0,0.1916381,518369
28945350000.0,0.2329669,518460
26479962000.0,0.16162837,518479
23168643000.0,0.16302063,518522
29314867000.0,0.1719713,518557
30197900000.0,0.21096365,518640
30428215000.0,0.15061362,518713
29484660000.0,0.21721856,518742
14970779000.0,0.15205626,518774
21879160000.0,0.14791952,518810
15125688000.0,0.2124907,518854
21983275000.0,0.17832838,518896
30253322000.0,0.12802112,518971
23831550000.0,0.19601387,519021
28627022000.0,0.11589682,519044
10969750000.0,0.11764248,519091
14696676000.0,0.10774486,519136
17987623000.0,0.1852896,519238
27575755000.0,0.14977163,519331
26690957000.0,0.13823326,519393
34578215000.0,0.17380476,519428
25647194000.0,0.117028266,519446
28558529000.0,0.11118403,519487
27932846000.0,0.1401088,519529
24147370000.0,0.13685213,519650
31257051000.0,0.11363449,519776
28457658000.0,0.12525646,519887
33466495000.0,0.12556885,519909
29025542000.0,0.14490105,519933
19792816000.0,0.14462368,519978
29707452000.0,0.14945741,520009
25862926000.0,0.13700137,520040
38855803000.0,0.28639403,520067
13109268000.0,0.09652511,520082
26107580000.0,0.14889619,520132
14611089000.0,0.15763369,520152
27885367000.0,0.13511011,520196
19064041000.0,0.122378595,520230
23204071000.0,0.1760295,520265
17996499000.0,0.12703662,520331
21392126000.0,0.11256599,520370
33320800000.0,0.12656641,520426
22557372000.0,0.17031026,520454
35456692000.0,0.26978642,520484
26755391000.0,0.1432855,520617
33381595000.0,0.16177306,520649
17687312000.0,0.115609564,520675
23199007000.0,0.1282457,520728
22880614000.0,0.33676907,520769
38900343000.0,0.11976414,520839
24980250000.0,0.21902639,520869
23662475000.0,0.21514559,520891
22508340000.0,0.18228301,520947
13675535000.0,0.13176607,521059
30494667000.0,0.16954954,521093
13529623000.0,0.15022191,521114
44886348000.0,0.22435835,521153
13984879000.0,0.108553626,521166
27054119000.0,0.20107965,521231
10940249000.0,0.07840114,521258
29041826000.0,0.25287867,521361
11672098000.0,0.26459345,521445
22721018000.0,0.21465412,521489
18040961000.0,0.12480443,521520
18997443000.0,0.22011067,521593
32112613000.0,0.13082609,521616
22158203000.0,0.12561786,521638
22864617000.0,0.22707966,521681
21644597000.0,0.12576056,521821
40270140000.0,0.2199963,521838
26077368000.0,0.12638968,521863
28034441000.0,0.2071332,521889
27314217000.0,0.13562937,521910
18222055000.0,0.30551454,521936
18190918000.0,0.14379708,521962
32753867000.0,0.46247524,522056
26422465000.0,0.13116316,522076
30879306000.0,0.1439431,522118
21011923000.0,0.11811078,522155
25005586000.0,0.24063888,522263
27904786000.0,0.16634645,522299
28700688000.0,0.12530164,522317
22765950000.0,0.114741474,522394
16873357000.0,0.104846686,522484
21098985000.0,0.12291409,522553
30415372000.0,0.15752304,522581
26238999000.0,0.115594015,522630
25507470000.0,0.1101812,522685
25418074000.0,0.26907054,522779
24555899000.0,0.17645827,522800
22896590000.0,0.20901848,522817
30481605000.0,0.049014498,522848
18224250000.0,0.16223034,522885
10113323000.0,0.13005543,522957
32310223000.0,0.13860227,522992
29507574000.0,0.28764552,523008
27919135000.0,0.20090905,523035
31418597000.0,0.22915691,523109
32465359000.0,0.28307688,523129
18016465000.0,0.11743076,523157
23808350000.0,0.53863853,523231
23185295000.0,0.16270113,523247
32757158000.0,0.17225736,523279
19164043000.0,0.2380272,523329
25484368000.0,0.18818747,523364
28849519000.0,0.2201115,523435
33033826000.0,0.13221742,523489
10133157000.0,0.13236739,523582
23666665000.0,0.1294222,523773
27530572000.0,0.13965699,523812
30337595000.0,0.23860227,523878
25126621000.0,0.29799414,523897
24917072000.0,0.17508413,523919
32905257000.0,0.12406689,523958
25030540000.0,0.13708639,523990
22773877000.0,0.14869888,524018
18953124000.0,0.25789014,524113
30263593000.0,0.16119869,524295
21933867000.0,0.14037125,524372
25089124000.0,0.15098843,524423
17067293000.0,0.13010915,524453
12361852000.0,0.1851473,524490
21477380000.0,0.11108116,524520
14808291000.0,0.117523484,524589
15626471000.0,0.18364935,524648
20296428000.0,0.13284674,524708
21210540000.0,0.15140165,524731
21248287000.0,0.26537973,524765
28086040000.0,0.34890652,524789
26590370000.0,0.1637,524825
16923625000.0,0.11683262,524846
13333289000.0,0.12069777,524930
17355256000.0,0.1094769,524965
27862125000.0,0.14298937,525057
18465407000.0,0.13454282,525081
18414668000.0,0.15764421,525132
15596293000.0,0.18713778,525167
21799127000.0,0.15365708,525204
23920118000.0,0.13004471,525252
44434120000.0,0.082520984,525293
16518050000.0,0.11119761,525311
27122344000.0,0.12270009,525344
26493084000.0,0.13996084,525366
15867238000.0,0.16410692,525452
24344404000.0,0.1688646,525490
29412954000.0,0.18676436,525584
11089829000.0,0.11563764,525666
28596052000.0,0.13038573,525709
28666260000.0,0.13845573,525787
27617077000.0,0.13404046,525889
25469954000.0,0.20542991,525911
24120486000.0,0.13021839,525973
17228466000.0,0.13073447,525993
27095802000.0,0.16311483,526030
20528353000.0,0.2087327,526098
24035408000.0,0.16225106,526173
19952505000.0,0.19805688,526212
22743888000.0,0.17964044,526277
15553729000.0,0.18079309,526326
17892833000.0,0.16431376,526445
18674528000.0,0.16711488,526509
21739866000.0,0.48559883,526581
18906044000.0,0.1336813,526622
33445310000.0,0.08315385,526667
25369666000.0,0.1514432,526696
16382276000.0,0.11068471,526756
29595664000.0,0.123461366,526789
35777733000.0,0.20411777,526820
37422750000.0,0.4547449,526833
9397299000.0,0.13065356,526989
4471762000.0,0.088552326,527037
24352946000.0,0.09346955,527081
14772541000.0,0.15328372,527258
31395420000.0,0.20382491,527288
28400052000.0,0.28654394,527306
20647336000.0,0.2309568,527326
18666652000.0,0.13329451,527343
20734150000.0,0.22941232,527419
26140553000.0,0.15334275,527508
41483354000.0,0.28429866,527538
21787646000.0,0.20036729,527554
12761935000.0,0.119368255,527682
27870358000.0,0.12161381,527764
17110032000.0,0.1449935,527787
27622277000.0,0.19893692,527891
26738254000.0,0.26324216,527905
13670651000.0,0.12135145,527926
17177863000.0,0.14638925,527969
19321356000.0,0.16860773,528038
31715109000.0,0.12749171,528078
25442520000.0,0.59941936,528107
17035753000.0,0.18273944,528151
24253628000.0,0.2994898,528190
24296706000.0,0.23353292,528209
20684325000.0,0.13284779,528234
24641160000.0,0.22310068,528336
17395274000.0,0.13274501,528498
19169874000.0,0.109251626,528598
28806898000.0,0.14778216,528626
22252284000.0,0.1590739,528654
12600450000.0,0.12801723,528694
18846296000.0,0.15271856,528727
24859230000.0,0.18067114,528863
25690167000.0,0.17302753,528947
36535940000.0,0.44047415,529024
4572514300.0,0.114449635,529088
25600197000.0,0.23987189,529130
24077543000.0,0.33955678,529247
19952296000.0,0.17991716,529270
22689745000.0,0.12764862,529285
25392792000.0,0.12916745,529358
19893955000.0,0.17014658,529426
20956512000.0,0.1292016,529466
5883152400.0,0.10476972,529535
12391485000.0,0.20416553,529575
20285942000.0,0.28776354,529643
29014591000.0,0.16673945,529664
19757210000.0,0.13317691,529739
16320175000.0,0.1840797,529762
32406196000.0,0.13977544,529785
33616430000.0,0.1775915,529804
22154324000.0,0.2615144,529822
16385742000.0,0.12626383,529989
16460545000.0,0.17128813,530039
14802257000.0,0.19044212,530075
25853727000.0,0.15717208,530101
25177338000.0,0.32349354,530121
21060977000.0,0.1500723,530145
24245318000.0,0.22910617,530157
28295746000.0,0.07618395,530222
22410654000.0,0.101169005,530250
16007376000.0,0.19591516,530278
25754070000.0,0.2856267,530298
37481400000.0,0.21457809,530327
8218420700.0,0.09384475,530376
20427112000.0,0.42523724,530425
34018484000.0,0.083096534,530450
9863824000.0,0.095346235,530469
