Mass,Bfld,ID
7660978700.0,1.3096329,194959
1613179400.0,0.75419164,194960
1970082600.0,1.0283928,194961
2569154800.0,1.1810814,194962
2411910000.0,1.5816432,194965
1063827840.0,1.1963581,194967
2136738200.0,1.1113809,194968
1980171400.0,2.1340227,194971
4224255200.0,5.5265794,194976
306137330000.0,0.1517588,197109
144696380000.0,3.4325356,197111
49842844000.0,0.23759533,197113
31165550000.0,0.9103673,197114
13940468000.0,0.27689248,197116
3567747800.0,1.424076,197121
4793732600.0,0.8352905,197123
1040671740.0,0.3289152,197126
6322280000.0,6.17283,197127
1899945700.0,0.39996594,197128
1965021300.0,1.4946458,197129
2638674700.0,0.5541167,197131
1609920600.0,1.766331,197133
3902900700.0,3.310714,197135
7093377500.0,6.259956,197138
1562731400.0,0.44817916,197141
5148109000.0,7.615058,197143
49912220000.0,0.48149246,199322
29802355000.0,0.109715596,199323
18445527000.0,1.5601733,199324
211468240000.0,5.1919947,200804
52357150000.0,0.5919789,200805
45305913000.0,0.10603385,200807
42981003000.0,3.1009486,200810
16724354000.0,0.9244931,200811
12647074000.0,3.455007,200813
2599900400.0,0.8360119,200815
2632615700.0,1.3481505,200817
9652504000.0,3.5347495,200819
65121485000.0,1.5454562,202636
87325250000.0,7.29257,202637
43668054000.0,3.9953024,202640
3453385700.0,0.8836607,202641
60029660000.0,0.08254065,204235
53149487000.0,0.14787541,204237
72737030000.0,0.2233686,204238
14278410000.0,1.3526962,204239
3821161200.0,0.2413338,204242
3031942000.0,1.4788197,206231
28071735000.0,1.9391156,207475
4688602000.0,1.7738963,207479
2393645000.0,1.2846719,207482
1662692900.0,1.5866647,207485
1183656400.0,4.121082,207492
1320052100.0,1.5814012,208817
173342750000.0,0.12816088,210763
194717430000.0,0.5551595,210765
4221708800.0,0.8333545,210773
3206235000.0,1.1966535,210775
1474607700.0,0.8147751,210778
6834532000.0,1.30709,210783
1056328640.0,0.665041,210785
7315220000.0,2.4093578,210788
142251570000.0,3.6807895,212837
100218010000.0,4.813438,212838
28577356000.0,3.3941908,212841
19632828000.0,2.8710556,212843
8998552000.0,1.5517061,212844
2028572500.0,0.1890885,212845
9868179000.0,2.1616569,212846
9660669000.0,2.6589968,212847
10965694000.0,2.2782543,212848
116116900000.0,1.655295,214453
122478700000.0,3.5628345,214454
12974857000.0,1.1448082,214458
28397881000.0,3.342842,214459
7515442000.0,2.2269807,214461
10159952000.0,8.837064,214462
3278368000.0,0.93203,214463
3581919200.0,1.16675,214464
3744150000.0,2.0890152,214465
1030331200.0,0.5526759,214467
108594120000.0,0.44954187,216017
3192074500.0,0.8386726,216023
7789351400.0,2.3882613,216024
3360670700.0,1.7951685,216025
2380928300.0,0.7639914,216028
5491762000.0,2.1471024,216033
56334107000.0,2.0336232,217487
2956472300.0,4.166132,217494
1671767200.0,1.4444464,217496
89649370000.0,3.7892208,219033
30547030000.0,0.20523906,219034
20124578000.0,1.1032906,219035
13291479000.0,2.8273408,219037
7273274400.0,1.8577133,219038
2612280000.0,1.306098,219039
4770494500.0,1.0553206,219040
250387550000.0,0.19804148,220557
97632510000.0,1.567329,220560
38148300000.0,1.5300659,220561
27195197000.0,0.3612607,220562
7235060000.0,0.35841697,220563
49452708000.0,3.1890733,220564
18951290000.0,2.142501,220566
33275398000.0,2.6803749,220567
8857358000.0,1.0603565,220569
8256022000.0,2.8605337,220571
2433325800.0,0.46562257,220581
1622256800.0,0.49911398,220582
1913714700.0,0.74521816,220584
2713968000.0,1.2069595,220586
7751432000.0,21.525625,220587
3062549500.0,0.55149406,220591
5861177300.0,78.82908,220592
91081870000.0,2.7154887,222268
42433160000.0,0.43743208,222269
21980551000.0,1.7681379,222271
23865715000.0,1.3418908,222272
7957111300.0,0.6146192,222273
12883656000.0,0.4808728,222274
15173154000.0,2.7325459,222275
8431002000.0,0.7027,222278
8862105000.0,0.5298102,222281
1716281600.0,0.42204896,222294
3906807300.0,1.203095,222295
2004441600.0,1.5784079,222298
2013868200.0,2.8036005,222300
1084676000.0,0.8988581,222301
117742576000.0,5.8197556,223897
66911360000.0,13.488982,223901
32734611000.0,7.2775664,223903
3565919500.0,0.45001584,223905
13531189000.0,3.0050101,223907
15789397000.0,10.820744,223908
1504384500.0,0.456672,223909
2997125600.0,0.54182875,223910
3140711400.0,0.7844626,223913
1638458800.0,0.77674603,223914
155899610000.0,1.1182137,225156
81888070000.0,2.057434,225158
51838304000.0,1.2501062,225159
18766471000.0,5.028276,225160
1259735300.0,0.28071296,225162
52859843000.0,0.45258725,226195
57002210000.0,0.34729365,226196
68808660000.0,7.755527,226198
4967988700.0,0.67927265,226199
2342317600.0,0.749436,226202
3773807400.0,0.84402657,226203
6749715500.0,5.5349674,226204
8713593000.0,0.4877893,227579
4193871400.0,2.323827,227580
7824835600.0,2.331996,227581
3453474300.0,3.517422,227584
3479015400.0,0.44267944,227585
102892225000.0,0.3728576,228682
9438236000.0,1.4900081,228690
4882446300.0,0.9973761,228691
2307782000.0,1.849,228692
4278360800.0,0.5630126,228697
47728160000.0,0.72189766,230236
50058064000.0,0.19810359,230237
25703662000.0,1.4465113,230238
22519249000.0,2.5114279,230240
1917885000.0,0.60262156,230243
2821514500.0,1.0898075,230245
11314007000.0,2.0032747,230246
1204064300.0,0.4690855,230251
31638700000.0,1.4152826,231711
12935634000.0,0.20630501,231712
10549237000.0,1.0796106,231713
2613419800.0,1.2249479,231714
3426223600.0,1.1045725,231715
7214258700.0,1.4588517,231717
1564141800.0,2.3142033,231719
1678728600.0,0.47258228,231721
3357347000.0,0.81898236,231722
16918669000.0,4.140568,233222
5519244000.0,1.566475,233225
4405064000.0,2.9247808,233230
1456072100.0,1.548534,233242
58833380000.0,0.3703546,234515
32353960000.0,0.3358048,234516
28808008000.0,0.9465731,234517
3149212700.0,1.5966691,234523
4217848000.0,1.2429236,234524
3735151600.0,0.32099697,234526
5759662000.0,2.4409833,234527
4125925600.0,0.9875821,234529
3357016000.0,1.1002425,234530
1208430200.0,0.6951195,234535
49328333000.0,0.7925771,235693
20428204000.0,1.0995516,235694
7644346000.0,0.93615085,235695
23582034000.0,1.2388905,235696
14634010000.0,0.42537674,235697
8063587300.0,1.2372391,235699
8873022000.0,1.3929816,235700
10387220000.0,1.1062616,235701
6304941600.0,2.3658965,235703
5542504400.0,4.4622703,235704
35966456000.0,0.23559967,236759
13048616000.0,1.6297224,236762
7786807000.0,0.192576,236763
16580065000.0,0.92169553,236764
10298508000.0,1.1768355,236766
5224267000.0,0.5169799,236769
14261719000.0,3.2442212,236770
1218985200.0,1.028336,236773
17635762000.0,1.6514335,237947
2743387000.0,0.59661096,237951
10101665000.0,15.267857,237953
1310875400.0,6.5827475,237991
1108864100.0,12.405942,237999
153898010000.0,1.5812064,239246
9653562000.0,0.86866766,239247
6246770000.0,0.4054517,239251
16826494000.0,1.7146872,239997
10008596000.0,1.4830179,239998
12417280000.0,0.81168,240000
5920578600.0,2.775486,240001
19716510000.0,2.6396334,240003
7960780000.0,1.2937652,240004
3661117400.0,1.6433743,240005
7822291500.0,2.2442112,240006
1679754400.0,0.2746054,240008
2095424300.0,0.5152903,240010
86692670000.0,2.2245634,241154
18063817000.0,2.2908247,241156
7661767700.0,0.62059915,241157
10509142000.0,2.5341845,241159
8619724000.0,3.1381054,241160
3611979800.0,1.9908373,241161
1457160200.0,0.57477087,241165
1082465700.0,0.797925,241167
64994620000.0,0.32911888,242216
62370947000.0,1.1851112,242217
11263059000.0,0.43400607,242218
9686230000.0,0.6470846,242219
9417775000.0,1.0189673,242220
6521200600.0,1.4807533,242223
2606550500.0,0.8272765,242224
3463605200.0,0.92452925,242228
2145859000.0,0.43927392,242229
1707163300.0,1.2479738,242230
1349148000.0,0.3678536,242234
1018563900.0,0.7747943,242235
1521773000.0,4.442687,242236
13230506000.0,1.0144235,243191
34174136000.0,6.154668,243192
30440049000.0,5.2894745,243193
2256457700.0,1.3114163,243195
2293050400.0,1.4526781,243196
5330552000.0,1.1666682,243197
17380264000.0,2.4642568,244322
18793249000.0,5.940553,244324
1370130600.0,0.47011846,244325
2824008000.0,0.49335527,244328
3844045300.0,3.082066,244329
4325399000.0,2.7930205,244330
19781294000.0,0.39799005,245139
23808270000.0,0.79980683,245140
32778308000.0,0.8395929,245141
13225445000.0,0.732034,245143
2514256000.0,1.0427315,245144
7555411000.0,2.8671126,245145
46001836000.0,0.25109953,246234
104589780000.0,0.4861218,246235
12848910000.0,1.1051097,246236
4966676500.0,1.8431323,246238
2179645000.0,0.5177579,246241
2079023400.0,0.6554457,246244
1722155100.0,7.440051,246263
16887311000.0,1.7170768,247350
4909881300.0,1.608137,247351
11985896000.0,2.1453311,247352
2804091000.0,1.6724497,247356
1000656600.0,0.47601616,247357
124433230000.0,2.2869902,248158
24179590000.0,0.25119114,248159
38786890000.0,2.785894,248160
18674860000.0,0.5172777,248161
12846844000.0,1.3047886,248162
15095436000.0,3.1348875,248164
1033145200.0,0.3920884,248166
1901732900.0,1.9870301,248174
1311378400.0,3.0369868,248176
5307388000.0,12.054354,248180
116402470000.0,0.3317647,249166
17248377000.0,0.30405787,249168
68984300000.0,2.9720414,249169
13297534000.0,1.068866,249170
20206303000.0,4.0355196,249171
2580434000.0,1.0264692,249173
34053388000.0,0.6651271,250391
36975403000.0,0.676759,250392
25161890000.0,0.5505921,250393
16831557000.0,0.98626506,250395
9573513000.0,0.58738893,250396
5339262000.0,0.8512085,250400
4708293000.0,1.7197857,250401
2496888300.0,0.49425796,250402
1949263900.0,0.92165345,250410
33987930000.0,1.2110164,251300
15689343000.0,0.88868344,251301
63022154000.0,18.787067,251302
10378033000.0,1.0113119,251303
29149164000.0,1.6891091,251304
8448957000.0,1.7991526,251308
1663988500.0,1.0121696,251312
1902589000.0,0.57721204,251314
33555380000.0,0.32251,252246
24547890000.0,0.28948352,252247
2352305700.0,0.7932339,252252
4833786400.0,0.6529142,252253
4151078700.0,0.757586,252255
4463650300.0,1.2886308,252260
5423279600.0,2.1530793,252261
2835842800.0,1.4156886,252263
127579700000.0,0.14110455,252996
39965550000.0,0.17134748,252997
52337290000.0,0.92181337,252998
13280298000.0,0.5329175,253000
20869683000.0,3.364707,253004
3745673500.0,1.3954531,253006
10216505000.0,5.9413486,253007
5644709000.0,2.4696105,253008
1364297100.0,1.7117912,253009
1923646700.0,0.32391477,253010
2442407700.0,0.686259,253011
2820297200.0,1.4036267,253012
5940199000.0,12.155864,253015
2040270700.0,2.4289258,253016
79409830000.0,0.18543065,254113
39193500000.0,0.39617613,254114
43561600000.0,0.78803134,254115
16590542000.0,3.012672,254117
10743667000.0,1.1967171,254120
1781114100.0,0.18008754,254121
8784852000.0,5.5693336,254122
2259315200.0,1.0963631,254124
1633891700.0,0.580644,254125
1113626800.0,0.31312227,254126
47233520000.0,0.27997103,254926
5159588400.0,0.95513666,255618
6915323400.0,0.23472537,255619
15346969000.0,3.1683495,255620
3966261200.0,0.28111166,255621
6355218000.0,1.6633977,255624
2571988200.0,1.5605204,255625
2508851500.0,0.69960964,256515
7256960000.0,0.5794035,257305
11080613000.0,0.83068347,257306
2981770000.0,1.098698,257307
1322762900.0,0.5387749,257310
1618819800.0,1.5085163,257312
65262535000.0,0.1272113,258265
51179532000.0,0.4512032,258266
3601909000.0,1.0079043,258268
3895505200.0,2.38326,258269
7698803700.0,1.6494203,258270
4138696000.0,1.0928444,258271
1311116800.0,1.5438282,258272
2465119000.0,1.9954137,258273
3309537800.0,1.9109036,258274
1342993000.0,0.5720181,258275
2699038700.0,1.3532051,258276
1866598300.0,0.93557715,258279
69834390000.0,0.77014214,259117
21725753000.0,1.6431819,259118
14526799000.0,0.6716271,259119
4239246300.0,0.7053536,259120
2743634000.0,0.5671464,259121
2826443000.0,1.3859278,259122
4001800000.0,1.1424296,259128
1785954200.0,1.3526356,259131
102635454000.0,2.4130905,260015
2740396000.0,1.503844,260023
85472710000.0,1.1121318,260867
26015586000.0,2.167067,260868
19836959000.0,2.3663242,260870
2083923700.0,0.8769338,260874
1079459100.0,0.7250413,260879
2347162000.0,1.4875228,260883
8804611000.0,2.3073149,261963
7837939000.0,1.2530944,261965
9515155000.0,1.9081861,261966
7348396000.0,1.3671299,261967
5980305400.0,2.0227087,261968
6000160000.0,2.9351122,261971
2954985700.0,1.2894728,262664
120824095000.0,0.13002951,263559
27290817000.0,0.2845594,263560
34132623000.0,2.1366622,263561
2214342100.0,0.9213084,263564
4667482600.0,1.9740733,263565
3374618000.0,0.94988984,263566
9518690000.0,1.9646955,263567
1713968600.0,0.8624916,263568
3219149300.0,1.6032621,263569
5185943000.0,3.1356628,263572
3616275200.0,1.5627024,263576
1039599400.0,0.70228815,263577
1606366300.0,1.020341,263588
139132140000.0,0.851278,264414
3836319500.0,2.9186049,264417
7237315000.0,1.2937926,264418
1232031100.0,1.154673,264421
4080310000.0,0.54387003,264422
2333172500.0,2.929796,264429
44161233000.0,0.67147636,265268
52810314000.0,1.019887,265269
6568598500.0,0.31518188,265270
9087731000.0,1.5564678,265271
7158020000.0,0.11875573,265272
2838367700.0,0.9807219,265275
25303802000.0,1.5203428,265928
22786940000.0,0.9878115,265930
5108869000.0,0.97113186,265931
12220347000.0,1.9097565,265932
2138816000.0,1.7930359,265938
1037317100.0,0.74311256,265939
126049940000.0,2.011409,266560
44364040000.0,0.60251945,266561
88603976000.0,0.7552294,266562
7352523000.0,1.3842752,266563
14930338000.0,3.553372,266564
4920068000.0,2.1093955,266565
4602112000.0,0.9939487,266566
2701115600.0,0.65178263,266567
6278549500.0,3.1309633,266568
1926300800.0,1.8726141,266570
16665732000.0,1.3261019,267324
1122737800.0,1.8320321,267325
9634415000.0,2.297841,268296
9504609000.0,1.5845135,268298
1803819500.0,0.7920533,268301
2224174300.0,0.63868004,268302
2981219000.0,0.9092457,268913
3902032600.0,0.44959334,269445
1610159100.0,1.3379864,270086
5362848300.0,0.5800869,270088
1443363800.0,0.36170587,270092
2856221700.0,0.8094486,270093
75126420000.0,0.11040965,270964
74689930000.0,0.1412649,270965
37806780000.0,0.25936687,270966
48090560000.0,0.8466745,270967
9504255000.0,0.9527791,270968
5817489400.0,0.38060454,270969
9806889000.0,0.98648345,270970
6396067000.0,1.1289711,270971
1168006900.0,0.21612829,270973
1442052600.0,4.778425,270985
27044575000.0,0.45224282,271730
38394724000.0,1.7390466,271731
13784315000.0,1.9540241,271732
3591634400.0,0.75751317,271737
2219947500.0,1.0002527,271738
2267458800.0,1.0605642,271739
1544490100.0,1.1786796,272331
4114300200.0,2.249263,272334
30219092000.0,1.2884254,273142
19357130000.0,0.65658754,273144
2681753900.0,0.62501055,273152
3222371800.0,0.90302837,273153
27494710000.0,1.0661587,273995
8851401000.0,0.21535838,273996
8849980000.0,0.21793436,273997
23220770000.0,0.7572975,273998
46613295000.0,1.835303,273999
6656854000.0,0.2949174,274000
7039574500.0,1.0115051,274002
3139874800.0,0.5886739,274003
1927215600.0,0.14349058,274005
1671611600.0,1.444487,274006
1951772200.0,0.50363135,274007
2995186400.0,0.6052993,274009
1393163600.0,1.3796133,274010
38243877000.0,1.181752,274791
6402261000.0,0.41109294,274792
7831078000.0,1.0166863,274793
5231768000.0,1.4951391,274794
5193345500.0,1.8813328,274797
1920352300.0,0.7655025,274798
39227510000.0,11.445285,275534
10225337000.0,0.42652,275536
1477445900.0,0.35412747,275537
1201757600.0,0.5180627,275540
1783198300.0,0.69883114,275541
1738500700.0,0.60803086,275542
1755533600.0,0.8485968,275551
22711523000.0,1.137219,276220
21123625000.0,1.1669308,276221
62559818000.0,2.9353075,276222
17068439000.0,3.0306125,276224
1034036860.0,0.18452325,276227
1695059300.0,2.5411527,276238
23580334000.0,8.6352625,277022
5783155700.0,0.39461762,277023
8803632000.0,1.0038872,277025
1462869000.0,2.4042764,277026
2524661800.0,2.056803,277027
10114981000.0,0.3112369,277689
1166428900.0,0.64272046,277691
3369783800.0,1.2452303,277693
1253731300.0,0.881347,277694
113414930000.0,0.556642,278303
2264495000.0,1.0948874,278307
3877271600.0,0.6186619,278308
2767115500.0,0.5278939,278310
1053182900.0,0.42424506,278311
4646115000.0,2.6700866,278312
6954134000.0,3.514176,278314
1358551400.0,0.38722506,278315
6683190000.0,0.57962346,278857
6356808700.0,1.5613556,278860
62571823000.0,3.8588946,279708
52409980000.0,4.743435,279709
3023561000.0,0.70858175,279710
3426936300.0,0.78199935,279712
1569765600.0,2.9895973,279723
3417969700.0,0.7150736,280455
1602137300.0,0.8943491,280459
1799918100.0,0.8354799,280460
3674096000.0,0.31080827,281074
1006126000.0,0.86930543,281076
1268887200.0,0.7650719,281079
121679280000.0,0.27887952,281701
7096556000.0,1.4313222,281703
23279847000.0,13.119292,281704
3478169600.0,1.6921035,281707
1132791300.0,1.234066,281714
1114252500.0,0.9645823,281715
1816538600.0,2.4969318,281718
58978390000.0,0.253517,282378
1678355800.0,1.8000742,282381
6875133400.0,3.2148287,282385
1318500200.0,0.24479726,283018
32328403000.0,0.9994874,283638
4777892000.0,0.8507364,283639
7250111500.0,1.0186182,283643
2290653400.0,2.2288017,283651
28111340000.0,1.3097885,284317
1819843700.0,0.718305,284321
2580036000.0,1.3290439,284324
1271311400.0,2.99642,284326
30832906000.0,1.1802727,284949
13582231000.0,1.1807606,284952
26599715000.0,0.6073605,284953
9934591000.0,1.9661211,284955
7726543000.0,1.9989743,284957
5278045000.0,1.5584441,284958
3785529900.0,0.48398396,285481
9116427000.0,1.2509726,285482
2838932200.0,0.12495057,285483
8997501000.0,1.4697403,285485
4987792000.0,1.6081159,285486
2305202200.0,0.8864442,285487
11846163000.0,0.33944753,286067
8925331000.0,2.800349,286068
9428352000.0,0.7825264,286072
3764605200.0,0.546375,286073
1701635100.0,0.3114757,286074
3476564200.0,1.267016,286075
1280662800.0,1.442939,286078
1634792400.0,1.2153045,286080
30818490000.0,0.52557373,286697
22841608000.0,2.4610083,286698
2733579300.0,0.37536344,286699
7714765300.0,2.9813983,286700
7621297700.0,0.8758037,286701
69264370000.0,0.2815401,287337
13637725000.0,0.47286543,287339
2320966700.0,0.6296709,287340
3616838700.0,0.79476947,287342
2721066800.0,0.74933726,288020
2989307600.0,1.1750624,288022
43562480000.0,1.2596121,288744
20763013000.0,1.0057001,288745
8181960000.0,1.132358,288746
7241047600.0,0.73849803,288749
2240687400.0,1.1819416,288750
8154815500.0,0.9433113,288751
2518131700.0,1.1187558,288756
58899403000.0,1.6656296,289427
17755394000.0,0.8258388,289428
10197731000.0,1.4444824,289430
14335511000.0,4.460378,289431
